text,label
soderling wins tense milan final fifth seed robin soderling took the milan indoors title with a dramatic win over radek stepanek in sunday s final.  the 20-year-old swede edged the final set tie-break for a 6-3 6-7 (2-7) 7-6 (7-5) victory and his second tour title after winning in lyon last year.  i m delighted to have won against such a good opponent in a tournament of this importance   said soderling.  i was really on form  my service was good and i really liked playing on the synthetic surface.  soderling  the world number 37  shrugged off a nervous start to take the opening set on his first set point. a change in approach from fourth seed stepanek in the second set paid dividends as he took it on a tie-break  but soderling s superior power proved too much in the third.,sport
director nair s vanity project indian film director mira nair has said she was thrilled to be given the chance to make william makepeace thackeray s novel vanity fair - as the book has been a favourite through her life.  the book is one of the classics of english literature - the story of scheming 19th century social climber becky sharp  played in the film by reese witherspoon. nair said that she jumped at the chance to work on the film  which she has - controversially - made in a bollywood style  including two song-and-dance routines in the film s second half.  it was serendipity really - i was offered vanity fair by the studio focus features  who had distributed monsoon wedding   nair told bbc world service s masterpiece programme.  they offered me their next-best thing  not realising that vanity fair had actually been one of my favourite novels since i was 16 years old in an irish catholic boarding school in india.   since her 1988 debut feature salaam bombay! - nominated for the best foreign language oscar and winner of best first feature at cannes - nair has become one of india s most famous and respected directors. she is not restricted to bollywood  however - she followed salaam bombay! with mississippi masala  starring denzel washington  and the perez family  her first hollywood film.  her career peaked with monsoon wedding in 2001  which won the golden lion award at venice. nair s indian-style adaptation of vanity fair  however  has been attacked by critics in the us - where it only reached number eight at the box office in its opening week - who described the bollywood elements as  jarring.  the film has a new ending  with becky sharp running off for a new life in india. but nair said that her film had picked up on the way thackeray - who was born in india but moved to england as a young man - had seen the world.  first  when i was 16  it was becky sharp  who is a completely memorable character  because i recognised myself in her - i recognised all the ladies who did not want to be ladies  who wanted to buck the system that they were in   she said.  but it was the sort of novel i somehow kept at the side of my bed for many years  and i would dip into every now and then and suddenly get completely mesmerised again.  as i got older and read it  i think it was thackeray s clarity - his clear-sightedness about his own society  the fact that he was born in india but came to england as a young man - that gave him the eyes of an outsider  and yet he was an insider.  that perspective was something i really loved.   nair also defended her decision to cast an american actress - reese witherspoon - as becky sharp  despite the fact that all the rest of the cast are british or irish.  i cast intuitively - in my films i cast as many non-actors as i cast actors   she said.  for me  it is intuition - i have to fall in love with an actor. it is a visceral response.   thackeray describes becky sharp as a minx. also she s described as someone who s tiny  red-headed and thin. reese had that completely minx-like irresistibility about her.  having won the role because she seemed physically perfectly suited to the part  however  witherspoon then became pregnant. but nair said that  though this had created the need for some filming tricks  it had in fact also helped the film.  it was a self-fulfilling prophesy - when i first met her husband [actor ryan philippe]  i said  knock her up  won t you  i need some flesh on the girl    she joked.  i m not a fan of the underfed los angeles actor at all. this was  for me  about becky sharp being  eventually  a full-blown woman through the course of the film.  i love the luminosity that pregnancy brings  i love the fleshiness  i love the ample bosom - it gave me much more to play with.  nair explained how camera tricks had been used to disguise witherspoon s  bump  in various scenes - including hiring a number of young boys in costumes to stand in front of her.  she runs  she gets off coal carts  she jumps off horses - she does everything   nair said.  but there s also a certain carriage with horses that is going to wipe the screen at a certain moment  because of the bump.,entertainment
parmalat to return to stockmarket parmalat  the italian dairy company which went bust after an accounting scandal  hopes to be back on the italian stock exchange in july.  the firm gained protection from creditors in 2003 after revealing debts of 14bn euros ($18.34bn; £9.6bn). this was eight times higher than it had previously stated. in a statement issued on wednesday night  parmalat finanziaria detailed administrators  latest plans for re-listing the shares of the group.  as part of the re-listing on the italian stock exchange  creditors  debts are expected to be converted into shares through two new share issues amounting to more than 2bn euros. the company s creditors will be asked to vote on the plan later this year. the plan is likely to give creditors of parmalat finanziaria shares worth about 5.7% of the debts they are owed. this is lower than the 11.3% creditors previously hoped to receive. creditors of parmalat  the main operating company  are likely to see the percentage of debt they receive fall from 7.3% to 6.9%.  several former top parmalat executives are under investigation for the fraud scandal. lawmakers said on wednesday night enrico bondi  the turnaround specialist appointed by the italian government as parmalat s chief executive  spoke positively about the company during a closed-door hearing of the chamber of deputies industry commission.  bondi supplied us with elements of positive results on the industrial positions and on the history of debt which will find a point of solution through the parmalat group s quotation on the market in july   italian news agency apcom quoted several lawmakers as saying in a statement.,business
hyundai to build new india plant south korea s hyundai motor has announced that it plans to build a second plant in india to meet the country s growing demand for cars.  the company didn t give details of its investment but it said the new plant would produce 150 000 cars a year. this will boost the annual production capacity of the company - india s second-largest car manufacturer - to 400 000 units. hyundai expects its sales in india to grow 16% to 250 000 in 2005. by 2010  it expects to nearly double sales to 400 000 cars. the new plant will be built close to the existing one in chennai  in the southern province of tamil nadu.  south korea s top car maker estimates that the indian market will grow 15% this year  to 920 000 vehicles  reaching 1.6 million vehicles by 2010. demand in india has been driven by the poor state of public transport and the very low level of car ownership  analysts said. figures show that currently only eight people per thousand are car owners.  we desperately need to expand our production in order to meet growing demand in the indian auto market  which is growing over 12 percent every year  and to top our competitors   chairman chung mong-koo said in the statement. he said the company plans to use india as a base for exports to europe  latin america and the middle east. the company - which controls half of the south korean s market - aims to become a global top five auto maker by 2010.,business
indian oil firm eyes yukos assets india s biggest oil exploration firm  oil & natural gas corp (ongc)  says it is in talks to buy the former assets of troubled russian crude producer yukos.   we are in touch with the concerned russian entities about the yukos assets and other opportunities in russia   said ongc chairman subir raha. local press had reported that ongc was looking to buy 15% of yukos  former key oil production unit for $2bn (£1bn). yukos is being broken up by russian authorities to pay a massive tax bill.  it was forced to sell its key production unit yuganskneftegas (yugansk) last month after being hit with a bill of $27bn in unpaid taxes and fines.  state-owned rosneft now owns yugansk and russia has said it will turn the oil producer into a stand-alone firm. indian oil minister mani shankar aiyar discussed ongc s plans during a trip to moscow last year  and the topic came up again during russian president vladimir putin s recent visit to new delhi.  it would make great sense for us to build on that   said mr aiyar. india s oil production has stagnated over recent years  and it is having to look abroad to secure future supplies. india imports about 70% of its total oil consumption. at the same time  india s economy is booming and the country s thirst for oil is so strong that it has helped pushed up the price of crude worldwide.  india produces about 793 000 barrels of oil per day (bpd)  little changed since the start of the 1990s  according to oil industry analysts douglas-westwood. consumption  meanwhile  has jumped to 2.4 million bpd  compared with 474 000 bpd in 1973.   for countries to develop  they have to have access to energy   said john westwood  managing director of oil industry analysts douglas-westwood. india is a  dramatically growing economy that must have access to oil . by buying into yugansk  ongc would be able to reduce its dependence on gulf states for oil imports  mr westwood explained  especially as the chances of finding and exploiting resources within india are slim.  we forecast that indian production will go into significant decline   mr westwood said.  by 2020  production may only be at half of today s levels.  ongc  which is majority-owned by the indian state  already has bought petroleum assets in countries including vietnam  sudan and russia. the company is a partner with rosneft in the sakhalin-1 oil field off russia s siberian coast.  ongc is  however  not the only firm interested in yugansk.  chinese crude company china national petroleum has also been mentioned as a possible investor  while on thursday  italy refused to rule out an interest. ongc s interest is the latest twist in a saga that has seen one of the world s biggest oil producers brought to its knees. the dispute is partly driven by president putin s clampdown on the political ambitions of ex-yukos boss mikhail khodorkovsky  who is currently in jail on charges of fraud and tax evasion. yukos has been battling the russian authorities for more than a year and has filed for bankruptcy protection in the us. analysts have questioned how long it can continue to survive without yugansk. on thursday  a us court said it will hear arguments for yukos  bankruptcy claim to be thrown out on 16 february. should that happen  yukos will have little chance of clawing back its assets  analysts said.,business
laura ashley chief stepping down laura ashley is parting company with its chief executive ainum mohd-saaid.  the clothing and home furnishing retailer said ms mohd-saaid had resigned for personal reasons. her departure will come into effect on 1 february and follows the departure of co-chief executive rebecca navarednam on 1 january. ms mohd-saaid is to be replaced by lillian tan  presently a non-executive director of the company and head of a malaysian retailer.  in a statement issued on thursday  laura ashley thanked ms mohd-saaid for her services to the company. its shares were down 8.51% to 10.75p in late thursday morning trading on the london stock exchange.  since 2002  ms tan has been managing director and chief executive of metrojaya  one of the largest retail groups in malaysia. laura ashley  which is due to issue its next trading statement in the next few weeks  has in recent months been hit by reports of poor sales. in october last year  it announced the closure of one of its two welsh factories. in september  the company had said that its half-year clothing sales had been  below expectations . in recent times  it has put renewed focus on home furnishings rather than clothing  but last september it reported that interim six month losses had risen from £1m to £1.2m  while sales had fallen from £138m to £118m.  laura ashley  which floated on the london stock exchange for £200m ($376m) in 1995  is majority-owned by malaysia entrepreneur dr khoo kay peng. in 1996  its share price was more than 200p. it has long been reported that dr khoo intends to take the company private  but he has always denied this.  laura ashley is a bit of a shrivelled husk of a company   said retail analyst nick bubb of evolution securities.  it is all pretty odd with its malaysian owners seemingly just shuffling the deckchairs.  laura ashley was founded by its late namesake in kent in 1955  before moving to mid wales in 1961 where it still has its main uk factory.,business
tory leader quits legal position david mcletchie has resigned from his post as a partner in a legal firm following criticism over his dual role.  the scottish conservative leader had insisted that his legal work with tods murray did not influence the causes he supports. but on friday he said:  i have tendered my resignation as a partner with immediate effect.  mr mcletchie had received advice from holyrood officials about what details he needed to declare. labour said he had  cleverly  not asked about paid advocacy. a tory spokesman  totally refuted  any wrongdoing.  mr mcletchie received advice from the clerk to the standards committee after concern over him signing a parliamentary motion questioning expansion plans for edinburgh airport. the msp had been a partner for tods murray which has a client opposing the development. mr mcletchie did not have a complaint made against him  but when concerns were raised he sought guidance from the standards committee to clarify his position. he was advised to exercise judgement to avoid the perception of a conflict and said he had done nothing wrong.  explaining his reason for quitting the post  mr mcletchie said:  i have been greatly concerned by the recent publicity surrounding my association with tods murray.  however  i have no wish to see a similar situation arise again.  to avoid any misconceptions in the future and be mindful of the good name of tods murray and the confidentiality to which its clients are entitled  i have brought forward the date of my retirement from the firm which would otherwise have happened later this year.  i am proud to have been a part of tods murray for the last 29 years and wish it well in the future.   labour msp christine may had said mr mcletchie was  very clever  to ask the clerk to consider his conduct in respect of section 5 of the code.  he was almost bound to get the answer he wanted from this enquiry since he stands accused of breaching section 6  the section on paid advocacy   she said. section 5 of the members interest order legally obliges msps to declare registrable interests before taking part in related parliamentary proceedings  where the interest would prejudice or give the appearance of prejudicing their ability to participate in a disinterested manner . however  msps  code of conduct  recognises a wider definition  of parliamentary proceedings  including a non-statutory requirement to make a declaration in relation to written notices  such as motions.  but a letter from holyrood s chamber office chief ken hughes also made clear that mr mcletchie did not need to list any of the clients for whom he worked as a solicitor. commenting on mr mcletchie s decision to stand down  a scottish labour party spokesman said:  this should mean mr mcletchie doesn t breach the paid advocacy rules in future.  however it doesn t change the fact that there should be a full investigation into whether he has done this in the past.   scottish national party holyrood leader nicola sturgeon accused mr mcletchie of failing to properly serve his constituents. ms sturgeon said:  i think this whole episode has been very damaging for mr mcletchie and i m sure he will be reflecting on it.  she added that she thought that the tories were an irrelevant party so she would not  lose any sleep over it . peter misselbrook  executive partner of tods murray said mr mcletchie had been considering retirement later in the year. he added:  david has decided that this announcement should be made now and we fully understand and appreciate his reasons for doing so.,politics
us firm  bids for lacroix label  a us firm has said it is in final negotiations with luxury goods group lvmh to buy the loss-making christian lacroix haute-couture house.  paris-based lvmh has been selling non-core businesses and focusing on its most profitable labels including moet & chandon champagne and louis vuitton. privately-held falic group bought two cosmetics brands  hard candy and urban decay  from lvmh in early 2003. the florida company also own a chain of 90 duty free stores in the us. lvmh refused to comment on the reports. but one of the three brothers behind the falic group said the firm had also held talks with the designer christian lacroix  and wished to retain him.  we are buying his name   simon falic told the reuters news agency.  we have plans to increase the exposure of the brand and increase the volume of business.,business
berlin honours s korean director south korean film director im kwon-taek has received an honorary golden bear at the berlin film festival.  im  who has made more than 100 films in a 40-year career  was hailed for his  remarkable visual beauty  technical innovation  and intellectual depth . twenty of his films are screening in a special retrospective during the festival  which runs until 20 february. the veteran film-maker  68  won the best director prize at the cannes film festival in 2002 for chihwaseon.  although his films vary in style  they all bear his unmistakable stamp: they are forceful and charged cinematographically  as well as reticent  stylised and musical   organisers said in a statement. meanwhile  a film version of bizet s opera carmen - translated into the south african language xhosa - has received a warm reception at the festival. u-carmen ekhayelitsha (carmen in khayelitsha)  which is one of 21 films up for berlin s top prize  the golden bear  is british director mark dornford-may s first feature film.  it s the first time any opera has been translated into a black south african language. xhosa works brilliantly  it s such a musical language   said music director charles hazlewood.,entertainment
winemaker rejects foster s offer australian winemaker southcorp has rejected a takeover offer worth 3.1bn australian dollars ($2.3bn; £1.8bn) from brewing giant foster s group.  southcorp  whose brands include penfolds  rosemount and lindemans  dismissed the offer as inadequate. the two companies held four days of talks after foster s bought an 18.8% stake in southcorp on 13 january. a merger would create a global player with worldwide annual sales of 39m cases and revenues of a$2.6bn.  southcorp said foster s a$4.17-a-share takeover proposal offered a  excellent strategic fit  but undervalued the company.  southcorp s board has informed foster s that it is not prepared to recommend the offer as it does not adequately reflect the strategic value of the company   said southcorp chairman brian finn.  southcorp said foster s takeover offer was  opportunistic . however  it said that the offer may represent an  opening bid   opening up the possibility of foster s returning with an improved offer.  foster s said a combination of the two companies would create a global player with an  unrivalled  collection of premium wine brands. despite being best known for brewing foster s lager  foster s is already one of australia s largest wine producers  owning the beringer and wolf blass brands among others.  the combination of foster s and southcorp will transform the global wine industry and significantly enhance australia s competitive position on the global stage   said trevor o hoy  foster s chief executive officer. foster s spent a$584m on buying an 18.8% stake in southcorp from the oatley family  which founded the rosemount estates business and later merged it into southcorp. shares in both companies were suspended while the two held talks about a deal. southcorp s shares rose 12% to a$4.76 on news of the offer but foster s shares fell 3.7% to a$5.44.,business
china continues breakneck growth china s economy has expanded by a breakneck 9.5% during 2004  faster than predicted and well above 2003 s 9.1%.  the news may mean more limits on investment and lending as beijing tries to take the economy off the boil. china has sucked in raw materials and energy to feed its expansion  which could have knock-on effects on the rest of the world if it overheats. but officials pointed out that industrial growth had slowed  with services providing much of the impetus. growth in industrial output - the main target of government efforts to impose curbs on credit and investments - was 11.5% in 2004  down from 17% the previous year.  still  consumer prices - at 2.4% - rose faster than in 2004  adding to concern that a sharp rise in producer prices of 7.1% could stoke inflation. and overall investment in fixed assets was still high  up 21.3% from the previous year - although some way off the peak of 43% seen in the first quarter of 2004. the result could be higher interest rates. china raised rates by 0.27 percentage points to 5.8% - its first hike in nine years - in october 2004.  despite the apparent rebalancing of the economy the overall growth picture remains strong  economists said.  there is no sign of a slowdown in 2005   said tim congdon  economist at ing barings.  china s economy is not only gathering speed thanks to domestic demand  but also from soaring sales overseas. figures released earlier this year showed exports at a six-year high in 2004  up 35%. part of the impetus comes from the relative cheapness of the yuan  china s currency. the government keeps it pegged close to a rate of 8.28 to the us dollar  - much to the chagrin of many us lawmakers who blame china for lost jobs and competitiveness. despite urging to ease the peg  officials insist they are a long way from ready to make a shift to a more market-set rate.  we need a good and feasible plan and formulating such a plan also needs time   national bureau of statistics chief li deshui told reuters.  those who hope to make a fortune by speculating on a renminbi revaluation will not succeed in making a profit.,business
lewis-francis turns to christie mark lewis-francis has stepped up his preparations for the new season by taking advice from british sprint icon linford christie.  the 22-year-old is set to compete at sheffield this weekend and will then take on maurice greene and kim collins in birmingham on 18 february.  training in wales and getting advice from linford christie is broadening my mind   said lewis-francis. the sprinter has also shed weight since winning relay gold at the athens games.  last year i was 91kg  now i am 86.9kg - hopefully my times will come down   he said.  this has been brought about by eating the right foods and cutting out the snacks. it is just discipline and being more focused about what i am doing.   i am still keeping up my weights work and i can see the improvement in my running.  despite playing his part in britain s successful 4x100m relay team  lewis-francis still feels the frustration of missing out on the individual 100m final at the 2004 olympics.  that was heartbreaking  but i had made it to the semi-final and for me  on a personal level  that was an achievement.  i just have to be patient and build up for the next olympics. that is my goal and whatever i do between now and then will be geared to making the final.,sport
consumers  snub portable video  consumers want music rather than movies while on the move  says a report.  produced by jupiter research the analysis of the portable media player market found only 13% of europeans want to watch video while out and about. by contrast  almost a third are interested in listening to music on a portable player such as an ipod. the firm said gadget makers should avoid hybrid devices and instead make sure music reproduction was as good as possible.  the report concluded that the driving force behind the growth of europe s portable player market was likely to be music  rather than films or any combination of the two. barely 5% of those questioned said they wanted a player that could play back both music and movies. only 7% wanted a player that could handle games and video.   dedicated music players are the only established digital media players in europe today despite their high prices   said ian fogg  jupiter analyst. mr fogg said although video players and smartphones were trying to cash in on this success they faced a tough job because of the compromises that had to be made when creating a dual-purpose device.  europeans care most about music playback   he said. the report showed that 27% of consumers asked are interested in portable music players. the research revealed that french  39%  and british  31%  consumers were most interested in music players. mr fogg said portable video players were likely to remain a niche product that would not be able to compete with devices dedicated to music playback.  a separate report by jupiter forecasts that the european digital music market will grow to 836m euros (£581m) by 2009. at the end of 2003  the market was worth 10.6m euros (£7.36m). digital music players will be behind this market growth said jupiter . apple s ipod was launched in october 2001  but the portable music player market has been growing steadily since the launch of the creative nomad jukebox in mid-2000. now consumers face an almost overwhelming choice of high-capacity portable music players that let them store every track on every cd that they own.,tech
player burn-out worries robinson england coach andy robinson says english rugby has to act now to prevent injury destroying players  careers.  he will be without a host of big names for the six nations as the intensity of professional rugby union hits players.  injuries are part of the sport but we have to have a look at the amount of injuries that occur in the english season   robinson told bbc sport.  i think players are probably going to have three or four years taken off their careers.  robinson will be missing an entire midfield for the six nations with the likes of jonny wilkinson  mike tindall and will greenwood injured.  rugby union has become far more physically demanding since the game went professional nearly 10 years ago. as a result three of the major stakeholders in english rugby have launched an  injury audit  to find out how players are coping. the audit is jointly funded by the professional rugby players  association  the rugby football union and premier rugby. as far as robinson is concerned its findings must not be ignored.  i think there s an injury audit coming out in march that s got some great information in there that i think everybody in the english game has got to look at   he said.  if we don t the situation is going to get worse and not better  so i think rugby as a whole has got to look at this.,sport
electrolux to export europe jobs electrolux saw its shares rise 14% on tuesday after it said it would be shifting more of its manufacturing to low-cost countries.  the swedish firm  the world s largest maker of home appliances  said it is to relocate about 10 of its 27 plants in western europe and north america. it did not say which facilities would be affected  but intends moving them to asia  eastern europe and mexico. the company has two manufacturing sites in county durham. it makes lawn and garden products in newton aycliffe  and cookers and ovens in spennymoor. the newton aycliffe plant could also be affected by electrolux s separate announcement that it is to spin-off its outdoor products unit into a new separate company.  electrolux s subsidiary brands include aeg  zanussi and frigidaire. the company said it was speeding up its restructuring programme  which aims to save between £190m and £265m annually from 2009.  we see that about half the plants in high-cost countries - that is around 10 - are at risk   said electrolux chief executive hans straberg.  it looks pretty grim   said swedish trades union official ulf carlsson.  what are we going to end up producing in sweden,business
mirza shocks kuznetsova sania mirza continued her remarkable rise with victory over us open champion svetlana kuznetsova at the dubai championships on tuesday.  the 18-year-old indian  who is already a huge star in her home country  won 6-4 6-2 in front of a delirious crowd. it was mirza s sixth straight victory following her first wta tournament win in hyderabad last month. earlier  daniela hantuchova built on her improving form with a 7-6 6-2 win over sixth seed alicia molik. mirza needed attention to an ankle injury after the second game against kuznetsova.  she quickly slipped 4-0 down but staged a dramatic comeback that thrilled the large indian contingent in the crowd.  i really didn t expect that after my ankle turn   said mirza.  i played a great match and i think (the crowd) did it again. i knew that i had to play an all-round game and that s what happened.  i did everything well but i wasn t missing the ball - i don t know how that happened.  mirza plays silvia farina elia or jelena jankovic next. hantuchova has risen from 31 in the world at the turn of the year to number 22  having reached the quarter-finals and semi-finals at her last two events.  it was such a tough first-round match and i am glad to come through   said hantuchova.  she was serving so well. i just decided to hang in there and keep fighting.  the slovakian will meet elena likhovtseva in the second round after the russian struggled past tunisian wild card selima sfar 2-6 6-2 7-6. likhovtseva needed nine match points before seeing off sfar  who got a point penalty for swearing in the third set. seventh seed nathalie dechy and elena bovina were among other first-round winners on tuesday.,sport
india s maruti sees profits jump india s biggest carmaker maruti has reported a sharp increase in quarterly profit after a booming economy and low interest rates boosted demand.  net profit surged 70% to 2.39bn rupees ($54.98m; £29.32m) in the last three months of 2004 compared with 1.41bn rupees a year earlier. total sales were 30.1bn rupees  up 27% from the same 2004 period. maruti accounts for half of india s domestic car sales  luring consumers with cheap  fuel-efficient vehicles.  demand in india also has been driven by the poor state of public transport and the very low level of car ownership  analysts said.  figures show that only eight people per thousand are car owners. maruti beat market expectations despite an increase in raw materials costs. the company  majority-owned by japan s suzuki  said an increase in steel and other raw material prices was partially offset by cost cutting. sales in the fiscal third quarter  including vans and utility vehicles  rose by 17.8% to 136.069 units. maruti is not the only company benefiting as indian s economic growth gives consumer greater spending power. utility vehicle and tractor maker mahindra has reported a 52% rise in net profit during the last three months of 2004. profit was 1.33bn rupees compared with 874.2m rupees a year earlier.,business
us tv special for tsunami relief a us television network will screen a celebrity tv special to benefit the tsunami relief effort in south asia.  nbc will encourage viewer donations during an hour-long show featuring musical performances on 15 january. actress sandra bullock has donated $1m (£525 000) to the american red cross and actor leonardo dicaprio pledged a  sizable  aid contribution to unicef. meanwhile 70 hong kong music and movie stars re-recorded we are the world in mandarin and cantonese to raise funds.  the song will not be released as a single  but will be played regularly during a chinese telethon on friday in aid of victims of the boxing day disaster. around 140 000 people were killed and five million left homeless or without food and water after an earthquake below the indian ocean sent waves crashing into coastal communities in 11 countries.  the united nations warned that the number killed in the disaster could rise sharply  with aid yet to reach some remote areas. performers have yet to be confirmed for nbc s aid relief benefit later this month. it follows a two-hour telethon carried by all four major us television networks 10 days after the 11 september terror attacks in 2001. america: a tribute to heroes raised more than $150m (£79m) to help victims of the suicide attacks on the world trade center and pentagon.,entertainment
cole refuses to blame van persie ashley cole has refused to blame robin van persie for leaving arsenal with no fully-fit strikers for the fa cup fifth round replay at sheffield united.  van persie is suspended alongside dennis bergkamp and jose antonio reyes after being sent off at southampton when arsenal had a numerical advantage. thierry henry is ruled out with an achilles tendon injury but cole said:  no-one is putting the blame on robin.  it s just something that happens on the spur of the moment.  cole added:  i ve done it before and i hope they didn t blame me for anything.  of course he ll learn. i ve been sent off a couple of times now and it s just one of those things when you go a bit crazy for one or two seconds. freddie ljungberg is likely to be used in an emergency striking role and will be partnered by either arturo lupoli  quincy owusu-abeyie or jeremie aliadiere. gunners boss arsene wenger said:  freddie is an option but we need a second striker.  i have to decide whether it will be aliadiere  quincy or lupoli who will start with him up front. those three will be involved.  arsenal are also without winger robert pires  who sustained an ankle injury at st mary s. wenger added:  it doesn t look like anything is fractured  but it is a good ankle sprain.  it does not look like pires will be ready for two to three weeks.,sport
hodges announces rugby retirement scarlets and usa eagles forward dave hodges has ended his playing career to pursue a coaching role in the states.  the 36-year-old  who has 54 caps  was llanelli s player of the season in 2001/2  but has battled injury for the last two of his seven years at stradey. he tore a pectoral muscle against the ospreys on boxing day  an injury that would have kept him out for the season.  realising i would be unable to play this season  the club and i agreed to end my contract early   said hodges.   it allows me to move back to the us and pursue opportunities there and allows the scarlets to look to the next generation.  the scarlets have begun to rebuild their squad for next season after a disappointing heineken cup campaign  with plenty more signings and departures expected in the coming weeks.  scarlets chief executive stuart gallacher confirmed that 17 of the current squad would be out of contract in the summer.  we have a deliberate policy whereby around half the squad are coming out of contract and they know they won t all be re-signed  it s a chance to invigorate the squad   he said.  i m positive about the future of the scarlets both on and off the field.  gallacher was keen to pay tribute to the role back-five forward hodges has played at stradey park  though.  david has been a highly influential member of our squad for seven years   said gallacher.  he is a real professional and we thank him for the part he has played in our success.  i am sure he has an enormous contribution to make to the development of rugby in the us and we wish him and his family well.  hodges described his years at stradey as  the best time of my life.,sport
junk e-mails on relentless rise spam traffic is up by 40%  putting the total amount of e-mail that is junk up to an astonishing 90%.  the figures  from e-mail management firm email systems  will alarm firms attempting to cope with the amount of spam in their in-boxes. while virus traffic has slowed down  denial of service attacks are on the increase according to the firm. virus mail accounts for just over 15% of all e-mail traffic analysis by the firm has found.  it is no longer just multi-nationals that are in danger of so-called denial of service attacks  in which websites are bombarded by requests for information and rendered inaccessible. email systems refers to a small uk-based engineering firm  which received a staggering 12 million e-mails in january. the type of spam currently being sent has subtlety altered in the last few months  according to email systems analysis. half of spam received since christmas has been health-related with gambling and porn also on the increase. scam mails  offering ways to make a quick buck  have declined by 40%.  january is clearly a month when consumers are less motivated to purchase financial products or put money into dubious financial opportunities   said neil hammerton  managing director of email systems.  spammers seem to have adapted their output to reflect this  focussing instead on medically motivated and pornographic offers  presumably intentionally intended to coincide with what is traditionally considered to be the bleakest month in the calendar   he said.,tech
honda wins china copyright ruling japan s honda has won a copyright case in beijing  further evidence that china is taking a tougher line on protecting intellectual property rights.  a court ruled that chongqing lifan industry group must stop selling honda brand motorbikes and said it must pay 1.47m yuan ($177 600) in compensation. internationally recognized regulation is now a key part of china s plans for developing its economy  analysts said. beijing also has been threatened with sanctions if it fails to clamp down.  chinese firms copy products ranging from computer software and spark plugs to baby milk and compact discs. despite the fact that product piracy is a major problem  foreign companies have only occasionally won cases and the compensation awarded has usually been small. still  recent rulings and announcements will have boosted optimism that attitudes are changing. earlier this week china said that in future it will punish violators of intellectual property rights with up to seven years in jail. and on tuesday  paws incorporated - the owner of the rights to garfield the cat - won a court battle against a publishing house that violated its copyright. other firms that have taken legal action in china  with varying degrees of success  include yamaha  general motors and toyota.  the problem of piracy is not limited to china  however  and the potential for profit is huge. the european union estimates that the global trade in pirated wares is worth more than 200bn euros a year (£140bn; $258bn)  or about 5% of total world trade. and it is growing. between 1998 and 2002  the number of counterfeit or pirated goods intercepted at the eu s external borders increased by more than 800%  it said. last month the eu said it will start monitoring china  ukraine and russia to ensure they are going after pirated goods. other countries on the eu s hit list include thailand  brazil  south korea and indonesia. any countries that are not making enough of an effort could be dragged to the world trade organisation (wto)  a step that could trigger economic sanctions  the eu warned.,business
iaaf to rule on greek sprint pair greek sprinters kostas kenteris and katerina thanou are expected to find out on wednesday if they will be banned for missing drugs tests this summer.  the international association of athletics federations (iaaf) council held a conference call on tuesday and are set to announce their decision. kenteris and thanou could be suspended for up to two years. the duo withdrew from the olympics after missing a test but claimed they had suffered a motorcycle crash. the greek authorities have also brought criminal charges against the sprinters for avoiding a drugs test and faking an accident. their former coach christos tzekos is also facing charges and all three are awaiting a trial date.  however  the iaaf will determine the sprinters  future on the track after carefully considering all the evidence. the sport s ruling body is expected to direct the greek federation in what action it should take against the sprinters. kenteris and thanou can appeal against any decision at the court of arbitration for sport. the sprinters both sent written explanations to the iaaf  which have been taken into account. the iaaf sent an official warning to the sprinters and coach tzekos after they were discovered training in qatar rather than in crete  where they had said they would be. but kenteris and thanou then went on to skip tests in tel aviv and chicago  when they decided to fly back to greece early. just before the olympics  the pair dramatically missed another test in athens before withdrawing from the games. kenteris  31  won gold in the 200m at the sydney olympics in 2000  where thanou  29  won silver in the 100m.,sport
